STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLD,E,16,RAINTIP,20210426 0100,20210426 0100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0200,20210426 0200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0300,20210426 0300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0400,20210426 0400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0500,20210426 0500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0600,20210426 0600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0700,20210426 0700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0800,20210426 0800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 0900,20210426 0900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1000,20210426 1000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1100,20210426 1100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1200,20210426 1200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1300,20210426 1300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1400,20210426 1400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1500,20210426 1500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1600,20210426 1600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1700,20210426 1700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1800,20210426 1800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 1900,20210426 1900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 2000,20210426 2000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 2100,20210426 2100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 2200,20210426 2200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210426 2300,20210426 2300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0000,20210427 0000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0100,20210427 0100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0200,20210427 0200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0300,20210427 0300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0400,20210427 0400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0500,20210427 0500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0600,20210427 0600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0700,20210427 0700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0800,20210427 0800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 0900,20210427 0900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1000,20210427 1000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1100,20210427 1100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1200,20210427 1200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1300,20210427 1300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1400,20210427 1400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1500,20210427 1500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1600,20210427 1600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1700,20210427 1700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1800,20210427 1800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 1900,20210427 1900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 2000,20210427 2000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 2100,20210427 2100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 2200,20210427 2200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210427 2300,20210427 2300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0000,20210428 0000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0100,20210428 0100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0200,20210428 0200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0300,20210428 0300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0400,20210428 0400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0500,20210428 0500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0600,20210428 0600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0700,20210428 0700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0800,20210428 0800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 0900,20210428 0900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1000,20210428 1000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1100,20210428 1100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1200,20210428 1200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1300,20210428 1300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1400,20210428 1400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1500,20210428 1500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1600,20210428 1600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1700,20210428 1700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1800,20210428 1800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 1900,20210428 1900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 2000,20210428 2000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 2100,20210428 2100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 2200,20210428 2200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210428 2300,20210428 2300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0000,20210429 0000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0100,20210429 0100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0200,20210429 0200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0300,20210429 0300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0400,20210429 0400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0500,20210429 0500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0600,20210429 0600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0700,20210429 0700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0800,20210429 0800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 0900,20210429 0900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1000,20210429 1000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1100,20210429 1100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1200,20210429 1200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1300,20210429 1300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1400,20210429 1400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1500,20210429 1500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1600,20210429 1600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1700,20210429 1700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1800,20210429 1800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 1900,20210429 1900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 2000,20210429 2000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 2100,20210429 2100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 2200,20210429 2200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210429 2300,20210429 2300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0000,20210430 0000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0100,20210430 0100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0200,20210430 0200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0300,20210430 0300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0400,20210430 0400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0500,20210430 0500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0600,20210430 0600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0700,20210430 0700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0800,20210430 0800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 0900,20210430 0900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1000,20210430 1000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1100,20210430 1100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1200,20210430 1200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1300,20210430 1300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1400,20210430 1400,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1500,20210430 1500,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1600,20210430 1600,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1700,20210430 1700,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1800,20210430 1800,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 1900,20210430 1900,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 2000,20210430 2000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 2100,20210430 2100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 2200,20210430 2200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210430 2300,20210430 2300,14.19, ,INCHES
TLD,E,16,RAINTIP,20210501 0000,20210501 0000,14.19, ,INCHES
TLD,E,16,RAINTIP,20210501 0100,20210501 0100,14.19, ,INCHES
TLD,E,16,RAINTIP,20210501 0200,20210501 0200,14.19, ,INCHES
TLD,E,16,RAINTIP,20210501 0210,20210501 0210,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0300,20210501 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0400,20210501 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0500,20210501 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0600,20210501 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0700,20210501 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0800,20210501 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 0900,20210501 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1000,20210501 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1100,20210501 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1200,20210501 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1300,20210501 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1400,20210501 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1500,20210501 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1600,20210501 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1700,20210501 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1800,20210501 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 1900,20210501 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 2000,20210501 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 2100,20210501 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 2200,20210501 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210501 2300,20210501 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0000,20210502 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0100,20210502 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0200,20210502 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0300,20210502 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0400,20210502 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0500,20210502 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0600,20210502 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0700,20210502 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0800,20210502 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 0900,20210502 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1000,20210502 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1100,20210502 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1200,20210502 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1300,20210502 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1400,20210502 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1500,20210502 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1600,20210502 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1700,20210502 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1800,20210502 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 1900,20210502 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 2000,20210502 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 2100,20210502 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 2200,20210502 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210502 2300,20210502 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0000,20210503 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0100,20210503 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0200,20210503 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0300,20210503 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0400,20210503 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0500,20210503 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0600,20210503 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0700,20210503 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0800,20210503 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 0900,20210503 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1000,20210503 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1100,20210503 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1200,20210503 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1300,20210503 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1400,20210503 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1500,20210503 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1600,20210503 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1700,20210503 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1800,20210503 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 1900,20210503 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 2000,20210503 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 2100,20210503 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 2200,20210503 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210503 2300,20210503 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0000,20210504 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0100,20210504 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0200,20210504 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0300,20210504 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0400,20210504 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0500,20210504 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0600,20210504 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0700,20210504 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0800,20210504 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 0900,20210504 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1000,20210504 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1100,20210504 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1200,20210504 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1300,20210504 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1400,20210504 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1500,20210504 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1600,20210504 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1700,20210504 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1800,20210504 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 1900,20210504 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 2000,20210504 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 2100,20210504 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 2200,20210504 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210504 2300,20210504 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0000,20210505 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0100,20210505 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0200,20210505 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0300,20210505 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0400,20210505 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0500,20210505 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0600,20210505 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0700,20210505 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0800,20210505 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 0900,20210505 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1000,20210505 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1100,20210505 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1200,20210505 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1300,20210505 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1400,20210505 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1500,20210505 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1600,20210505 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1700,20210505 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1800,20210505 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 1900,20210505 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 2000,20210505 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 2100,20210505 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 2200,20210505 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210505 2300,20210505 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0000,20210506 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0100,20210506 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0200,20210506 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0300,20210506 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0400,20210506 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0500,20210506 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0600,20210506 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0700,20210506 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0800,20210506 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 0900,20210506 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1000,20210506 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1100,20210506 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1200,20210506 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1300,20210506 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1400,20210506 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1500,20210506 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1600,20210506 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1700,20210506 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1800,20210506 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 1900,20210506 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 2000,20210506 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 2100,20210506 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 2200,20210506 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210506 2300,20210506 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0000,20210507 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0100,20210507 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0200,20210507 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0300,20210507 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0400,20210507 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0500,20210507 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0600,20210507 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0700,20210507 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0800,20210507 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 0900,20210507 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1000,20210507 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1100,20210507 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1200,20210507 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1300,20210507 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1400,20210507 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1500,20210507 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1600,20210507 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1700,20210507 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1800,20210507 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 1900,20210507 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 2000,20210507 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 2100,20210507 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 2200,20210507 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210507 2300,20210507 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0000,20210508 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0100,20210508 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0200,20210508 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0300,20210508 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0400,20210508 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0500,20210508 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0600,20210508 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0700,20210508 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0800,20210508 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 0900,20210508 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1000,20210508 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1100,20210508 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1200,20210508 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1300,20210508 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1400,20210508 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1500,20210508 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1600,20210508 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1700,20210508 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1800,20210508 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 1900,20210508 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 2000,20210508 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 2100,20210508 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 2200,20210508 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210508 2300,20210508 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0000,20210509 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0100,20210509 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0200,20210509 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0300,20210509 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0400,20210509 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0500,20210509 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0600,20210509 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0700,20210509 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0800,20210509 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 0900,20210509 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1000,20210509 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1100,20210509 1100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1200,20210509 1200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1300,20210509 1300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1400,20210509 1400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1500,20210509 1500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1600,20210509 1600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1700,20210509 1700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1800,20210509 1800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 1900,20210509 1900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 2000,20210509 2000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 2100,20210509 2100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 2200,20210509 2200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210509 2300,20210509 2300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0000,20210510 0000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0100,20210510 0100,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0200,20210510 0200,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0300,20210510 0300,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0400,20210510 0400,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0500,20210510 0500,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0600,20210510 0600,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0700,20210510 0700,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0800,20210510 0800,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 0900,20210510 0900,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 1000,20210510 1000,14.20, ,INCHES
TLD,E,16,RAINTIP,20210510 1100,20210510 1100,14.20, ,INCHES
